FID IID phenotype
59 59_1 0.372398847794212
590 590_0 -1.87488253756994
590 590_1 -1.24933288243299
591 591_0 -0.835557715151658
591 591_1 -1.7699024465186
592 592_0 -1.22370660955856
592 592_1 -0.704269351891734
593 593_0 -2.16519894952164
593 593_1 -2.9936415500777
594 594_0 -0.950938439201233
594 594_1 0.715412973081168
595 595_0 0.118122715688708
595 595_1 -0.883023042409136
596 596_0 -2.10809504093465
596 596_1 -1.95463757164212
597 597_0 -2.09226642711375
597 597_1 -2.43661364971395
598 598_0 0.536028682297889
598 598_1 -0.565504449755464
599 599_0 -1.82722013019468
599 599_1 -1.56144408570381
6 6_0 -0.541823603197442
6 6_1 0.826082798077504
60 60_0 -2.36715984530322
60 60_1 -2.14245159565454
600 600_0 -0.709686607243672
600 600_1 -1.84677477042516
601 601_0 -1.59761952167188
601 601_1 -2.36406641813788
602 602_0 -0.0701681124243976
602 602_1 0.358144069944997
603 603_0 -1.29735863837514
603 603_1 -1.77418763335478
604 604_0 0.0544667259426689
604 604_1 -1.04490520996649
605 605_0 0.0563260592943525
605 605_1 -0.394413975157975
606 606_0 -2.78428686686151
606 606_1 -1.95142477516236
607 607_0 -0.214830263529208
607 607_1 -1.25419679649073
608 608_0 -1.92469443561732
608 608_1 -2.16038188742573
609 609_0 -1.07138841336657
609 609_1 -0.470899165845914
61 61_0 -0.429993941091661
61 61_1 0.0919308962542692
610 610_0 -0.736950436319219
610 610_1 -1.74437820274519
611 611_0 -0.477789048889565
611 611_1 -0.104060352187726
612 612_0 -1.13249468248715
612 612_1 -0.823891421627969
613 613_0 -0.310465286604538
613 613_1 0.425132344910869
614 614_0 -1.88720956475376
614 614_1 -1.75334156697281
615 615_0 -0.101873079799549
615 615_1 -0.913407297606148
616 616_0 -2.17345865998532
616 616_1 -0.180592154367714
617 617_0 -0.723095030193217
617 617_1 -1.17894680444367
618 618_0 -2.37548623939916
618 618_1 -2.03192959915003
619 619_0 -2.06024308079086
619 619_1 -1.55591808787494
62 62_0 -1.89269749696581
62 62_1 -1.35740485421115
620 620_0 -2.90382780742114
620 620_1 -2.2562812104365
621 621_0 -1.08462634001677
621 621_1 -0.880557829648131
622 622_0 -1.59715788042899
622 622_1 -1.7228169706013
623 623_0 -1.87721035398969
623 623_1 -2.80503627336736
624 624_0 -1.29317250384103
624 624_1 -1.45828552836379
625 625_0 0.0540863546155074
625 625_1 -0.994998643537604
626 626_0 -1.68483963633258
626 626_1 -2.24631654923651
627 627_0 -0.393548226324565
627 627_1 -0.416800202268782
628 628_0 -0.892561648618352
628 628_1 -2.37504595368095
629 629_0 -0.889946862612487
629 629_1 -0.342568472506272
63 63_0 -2.51275386995818
63 63_1 -1.86957796481053
630 630_0 0.392234835261927
630 630_1 0.843968214554002
631 631_0 -0.448492531505208
631 631_1 -0.812574757457988
632 632_0 -1.22450896292832
632 632_1 -0.478030474685881
633 633_0 -0.590880541681601
633 633_1 -0.737514741919783
634 634_0 0.670812810173739
634 634_1 -0.155605677797802
635 635_0 -2.01971036365673
635 635_1 -2.12619873548547
636 636_0 -2.13638940435571
636 636_1 -2.66609251919942
637 637_0 -0.185691283327746
637 637_1 -1.55828999660536
638 638_0 -1.6642301962293
638 638_1 -1.11023913706941
639 639_0 -1.54893664164859
639 639_1 -1.78076478259906
64 64_0 -0.420797625052978
64 64_1 0.671519015424245
640 640_0 -1.96977272756831
640 640_1 -1.27973376346669
641 641_0 -2.94378707122823
641 641_1 -1.64081977958596
642 642_0 -0.747509235500375
642 642_1 -0.71217517239409
643 643_0 -0.51948181074275
643 643_1 -0.771156406830131
644 644_0 -0.686192167234355
644 644_1 -0.397855009518653
645 645_0 0.441363936026135
645 645_1 1.50542856051223
646 646_0 -0.864696591546567
646 646_1 -0.650285668280114
647 647_0 -2.40755497773683
647 647_1 -3.24741491471485
648 648_0 -2.09166573973328
648 648_1 -2.94534423539066
649 649_0 -0.0284953357348077
649 649_1 -0.0494563280716023
65 65_0 1.38890872142804
65 65_1 0.89534613386538
650 650_0 -1.66731571781439
650 650_1 -0.63585176183298
651 651_0 -1.93723358613734
651 651_1 -1.55795879102191
652 652_0 -1.0820169313621
652 652_1 -0.59743370131613
653 653_0 -0.481515074642506
653 653_1 -1.48864879506329
654 654_0 0.4512611784107
654 654_1 0.944946378803555
655 655_0 -4.50786774616282
655 655_1 -2.59335116232376
656 656_0 -2.15084206597394
656 656_1 -1.9858998389057
657 657_0 -1.09697064190376
657 657_1 -1.44722587063996
658 658_0 -1.70895381136758
658 658_1 -2.10136883528531
659 659_0 -3.56991830153359
659 659_1 -3.11219751930825
66 66_0 -1.7612018081362
66 66_1 -0.144195108464408
660 660_0 -1.05020886532345
660 660_1 -1.59471884184819
661 661_0 0.836250270244071
661 661_1 1.12638755833367
662 662_0 -1.48823302489772
662 662_1 -1.52006181958062
663 663_0 1.68635923117494
663 663_1 0.66337235860174
664 664_0 -0.908645462831218
664 664_1 -1.07262521428033
665 665_0 -1.50083323926294
665 665_1 -2.36609216891408
666 666_0 -1.01981336602021
666 666_1 -1.81168103799946
667 667_0 -0.516972583603484
667 667_1 -2.00495354434876
668 668_0 -0.750181624807227
668 668_1 -1.59040008248158
669 669_0 -1.16008811522648
669 669_1 0.907312646072367
67 67_0 -1.65612169707718
67 67_1 -1.6707047358575
670 670_0 -1.94668229039931
670 670_1 -1.07677796654272
671 671_0 -2.13638385572414
671 671_1 -1.73910191107048
672 672_0 -2.14136429529076
672 672_1 -2.16884239856258
673 673_0 -2.09831225155395
673 673_1 -0.504253258197889
674 674_0 -1.81192840572658
674 674_1 -1.54393901218148
675 675_0 -2.2995164511268
675 675_1 -1.24685515106452
676 676_0 -2.25088606020451
676 676_1 -2.13156515536695
677 677_0 -1.04576606421618
677 677_1 -1.12839121175303
678 678_0 0.272319045585128
678 678_1 -0.865465419466522
679 679_0 -0.531329859481934
679 679_1 -0.490933551711496
68 68_0 -0.842114159537474
68 68_1 -0.720882621948751
680 680_0 0.662800067826117
680 680_1 0.275207411164104
681 681_0 1.76393634271144
681 681_1 1.93856543927078
682 682_0 -3.5005889506039
682 682_1 -3.29573249772634
683 683_0 -0.688474034371556
683 683_1 -0.803653004767666
684 684_0 -0.706206133722063
684 684_1 -1.76686626346104
685 685_0 -2.13862224457129
685 685_1 -2.41718244955895
686 686_0 0.367892970464834
686 686_1 -0.59626454158425
687 687_0 -1.91742423206463
687 687_1 -1.75704740979887
688 688_0 -2.64390007173172
688 688_1 -2.51738543088567
689 689_0 -1.07715020447381
689 689_1 -1.767873748147
69 69_0 -0.758022587863565
69 69_1 -0.746161433218727
690 690_0 -1.13923496983969
690 690_1 -1.70509186322114
691 691_0 0.205915152127833
691 691_1 -0.101058120772638
692 692_0 -2.01101667033553
692 692_1 -1.06158269791115
693 693_0 -1.25569673739358
693 693_1 -1.1091677256458
694 694_0 -2.08290892933931
694 694_1 -0.824634196336176
695 695_0 -2.44151823184518
695 695_1 -1.55067920853911
696 696_0 -2.514634241624
696 696_1 -1.70078062282139
697 697_0 0.529078434109609
697 697_1 0.760606348493836
698 698_0 -2.48356924904641
698 698_1 -1.06513526418049
699 699_0 -0.899844418178009
699 699_1 -1.43286330328263
7 7_0 -1.50045337258447
7 7_1 -1.90482510229489
70 70_0 -1.54590254435656
70 70_1 -1.92659972147224
700 700_0 -1.49635691992033
700 700_1 0.0906554136949727
701 701_0 -1.07421355466677
701 701_1 -0.360555885884065
702 702_0 -0.811143089880129
702 702_1 -0.125789210554581
703 703_0 -0.646086506222313
703 703_1 -0.306812954928167
704 704_0 -0.301250888444775
704 704_1 -1.0350636334501
705 705_0 -2.26682471761512
705 705_1 -3.23063009176267
706 706_0 -0.956782283215684
706 706_1 -0.408866328238193
707 707_0 -1.20123007543069
707 707_1 -0.543319801563301
708 708_0 0.650718366471938
708 708_1 1.4945455012816
709 709_0 -0.70228496035575
709 709_1 -0.642247445679707
71 71_0 -1.04368087490587
71 71_1 -1.51498542378273
710 710_0 -1.27715506378142
710 710_1 -1.01227313716264
711 711_0 -0.427447879686911
711 711_1 0.0758176849715164
712 712_0 -0.768996210824586
712 712_1 0.657781728582101
713 713_0 -0.406990678693841
713 713_1 -0.5676423656483
714 714_0 -1.86893547476872
714 714_1 -2.17948529379651
715 715_0 -1.6139632784937
715 715_1 -1.38547695115513
716 716_0 0.452590549053978
716 716_1 -0.261630210425288
717 717_0 -2.06990616727341
717 717_1 -1.8639272149299
718 718_0 -1.01916996447225
718 718_1 -2.53302132176706
719 719_0 -0.447044167721045
719 719_1 0.0899192081740714
72 72_0 -0.804268373221506
72 72_1 -1.3240990007869
720 720_0 -0.548190462928943
720 720_1 -0.20884624460439
721 721_0 -1.54005632201753
721 721_1 -1.21263815853592
722 722_0 -1.65290468755824
722 722_1 -1.73869778856972
723 723_0 -2.45443466672568
723 723_1 -2.38277923189441
724 724_0 -0.214525300619055
724 724_1 -1.29300028283782
725 725_0 -0.152484594942094
725 725_1 -0.137169118116865
726 726_0 -1.563406122937
726 726_1 -1.0129462600687
727 727_0 -2.30035211909679
727 727_1 -1.99087426220749
728 728_0 -0.7778569489741
728 728_1 -1.29614762355413
729 729_0 -1.89164413885639
729 729_1 -1.54784642999811
73 73_0 -0.301174914702215
73 73_1 0.038123276406297
730 730_0 -0.961654598410867
730 730_1 -1.77582709197601
731 731_0 -1.62804195496451
731 731_1 -1.64993195663115
732 732_0 -0.534696713177699
732 732_1 -1.04906132856793
733 733_0 -1.33482614930001
733 733_1 -1.19837564378961
734 734_0 -0.836145381796067
734 734_1 -2.44637456218066
735 735_0 1.39033104006728
735 735_1 0.664975842472678
736 736_0 -2.67048797243276
736 736_1 -3.45841985138396
737 737_0 -0.0194823361402133
737 737_1 1.00122620079983
738 738_0 -1.85984728456611
738 738_1 -2.37325704112606
739 739_0 -1.05201940000893
739 739_1 0.0669746164795186
74 74_0 -0.497926255316917
74 74_1 -0.31345393210817
740 740_0 -0.371352182886888
740 740_1 -0.183920656688985
741 741_0 0.136327552841582
741 741_1 -0.621897171676796
742 742_0 -1.48683087945665
742 742_1 -0.172670204218553
743 743_0 -1.22204865133819
743 743_1 -1.69055463430523
744 744_0 -0.259620081359657
744 744_1 -1.3830328817898
745 745_0 -2.00705229904603
745 745_1 -1.57586556731445
746 746_0 -0.133166880219759
746 746_1 0.357816577238665
747 747_0 0.243382581953927
747 747_1 0.126744593162886
748 748_0 -0.96112357376377
748 748_1 -0.385053924752111
749 749_0 -0.823846374175261
749 749_1 0.27651796815347
75 75_0 -0.0261018835785266
75 75_1 0.508106629424077
750 750_0 -1.22175765679125
750 750_1 -1.38060347030107
751 751_0 -3.19543514880794
751 751_1 -1.98260984390267
752 752_0 -1.74474841842338
752 752_1 -2.25349289150406
753 753_0 -0.0562842234261474
753 753_1 -1.36177429456297
754 754_0 -3.3900444816406
754 754_1 -2.54596141184696
755 755_0 -1.72548583691106
755 755_1 -1.20677349879795
756 756_0 -1.98161397001816
756 756_1 -1.29922955699461
757 757_0 -1.55786845876266
757 757_1 -1.68598053280698
758 758_0 -0.736690319178291
758 758_1 -1.08276444268259
759 759_0 -1.61186184358585
759 759_1 -1.53590189262849
76 76_0 -2.13384046732626
76 76_1 -0.660877203374867
760 760_0 -2.23995510318607
760 760_1 -1.37884370167981
761 761_0 0.0906891421270157
761 761_1 0.026075622743271
762 762_0 0.017180832684418
762 762_1 -0.588899846877337
763 763_0 -2.85124297328719
763 763_1 -1.14109129690747
764 764_0 -2.06550774162002
764 764_1 -1.77752192311658
765 765_0 0.532288855214312
765 765_1 0.190700621744557
766 766_0 -0.955849244500191
766 766_1 -0.496103738036363
767 767_0 -0.997112756637113
767 767_1 -1.78507254104584
768 768_0 -0.199208712412168
768 768_1 -0.18942413322037
769 769_0 -0.237822470484341
769 769_1 -0.831436594490389
77 77_0 -1.55027178164918
77 77_1 -1.21354898209209
770 770_0 -0.156798010869161
770 770_1 -0.235393563135799
771 771_0 -0.892972532901234
771 771_1 -1.3865068784793
772 772_0 -1.24162937919996
772 772_1 -0.554631691364104
773 773_0 -1.34499906194812
773 773_1 -1.76821535590875
774 774_0 -0.2430263820126
774 774_1 -0.970853685184329
775 775_0 -1.21441179005441
775 775_1 -1.11629666089556
776 776_0 0.194233376354449
776 776_1 -0.731930663131926
777 777_0 -1.80697639357094
777 777_1 -2.92669506220779
778 778_0 -2.22983861522431
778 778_1 -0.781624777400702
779 779_0 -1.0240088211737
779 779_1 -0.849652094398115
78 78_0 0.884847717252034
78 78_1 1.00131619923572
780 780_0 1.07767710573083
780 780_1 0.487907370306262
781 781_0 0.404131038791663
781 781_1 -0.207473639793579
782 782_0 -0.429498509270604
782 782_1 0.321058832112793
783 783_0 0.0639289743878148
783 783_1 0.501357889600205
784 784_0 -0.298025053438005
784 784_1 -0.569498814970742
785 785_0 -1.05868154541111
785 785_1 -1.08066565881184
786 786_0 -0.4899359773256
786 786_1 -1.12289549303543
787 787_0 -0.701894645596673
787 787_1 -1.02830721511029
788 788_0 -0.569955430202221
788 788_1 -0.908982519458659
789 789_0 -0.630962424877882
789 789_1 -0.704645919609816
79 79_0 -2.84703044656262
79 79_1 -0.991927441869833
790 790_0 -1.81382850876307
790 790_1 -2.61142652135068
791 791_0 -0.439549176411128
791 791_1 -1.10779466654965
792 792_0 -0.924200610275639
792 792_1 -1.75414380572237
793 793_0 0.200931648195689
793 793_1 -0.141396703890522
794 794_0 0.773904745685907
794 794_1 -0.53934804483279
795 795_0 -1.36659744997009
795 795_1 -0.538819580681411
796 796_0 -1.71200076142341
796 796_1 -1.39201677117436
797 797_0 -0.354089101344022
797 797_1 -0.590382484868557
798 798_0 -2.98804288662142
798 798_1 -3.09356237179895
799 799_0 -0.895037488842969
799 799_1 -2.27381018060861
8 8_0 -1.25125059384622
8 8_1 -1.22664183823001
80 80_0 -0.441507316757359
80 80_1 -0.612801345831147
800 800_0 -0.409177202579618
800 800_1 -0.596053353454779
801 801_0 -1.06516101078788
801 801_1 0.00810477083988592
802 802_0 -0.812734637204727
802 802_1 -0.317657386128517
803 803_0 -1.61968890918162
803 803_1 -1.81294782135562
804 804_0 -2.32917480425968
804 804_1 -1.86355651010419
805 805_0 -1.57988556594329
805 805_1 -0.277443813659022
806 806_0 -1.37019056690013
806 806_1 -0.865581476217891
807 807_0 -2.8025075130325
807 807_1 -2.48889416520186
808 808_0 -1.11806676156245
808 808_1 -1.15048790518737
809 809_0 -2.06841646499623
809 809_1 -1.59982962308923
81 81_0 -0.445759268997914
81 81_1 -1.06714285801112
810 810_0 -0.847953966988592
810 810_1 -1.64417180879546
811 811_0 -1.56523868629428
811 811_1 -1.21709763045457
812 812_0 0.876022184384781
812 812_1 1.90001399961328
813 813_0 -1.25066551996441
813 813_1 -0.646423765714916
814 814_0 -1.72266144289159
814 814_1 -1.92847486740435
815 815_0 0.0989482124803783
815 815_1 0.7407752348711
816 816_0 -0.923543256677534
816 816_1 -0.19284591043087
817 817_0 -0.44189576178557
817 817_1 0.53549703776043
818 818_0 -1.89520662096006
818 818_1 -1.54107614294436
819 819_0 -1.2113663833985
819 819_1 -1.31014063408441
82 82_0 0.473122470405671
82 82_1 -0.533292757478539
820 820_0 -0.0196555247864893
820 820_1 -0.28077148841873
821 821_0 0.280560478626117
821 821_1 -0.28249467684901
822 822_0 -2.88806535145211
822 822_1 -2.5264094669481
823 823_0 -1.94430443352326
823 823_1 -0.888611994983838
824 824_0 -1.52215776009247
824 824_1 -1.42437101507038
825 825_0 -1.04703780713884
825 825_1 -1.35699555115684
826 826_0 -1.23083877066027
826 826_1 -1.4996015898557
827 827_0 -1.00007286844612
827 827_1 -1.47005917140747
828 828_0 -1.81410865150227
828 828_1 -1.80416815645477
829 829_0 -1.27648565136319
829 829_1 -2.17383051717702
83 83_0 -1.85471088090588
83 83_1 -1.44540222279233
830 830_0 -2.32493803891292
830 830_1 -1.26289239588629
831 831_0 0.52809158964761
831 831_1 0.486769628658616
832 832_0 0.78056334528321
832 832_1 0.0619762647505168
833 833_0 -2.68623228789608
833 833_1 -2.13117735174383
834 834_0 0.431871696058301
834 834_1 0.51727920863066
835 835_0 -2.11167337889483
835 835_1 -3.00414397108852
836 836_0 1.04526152627415
836 836_1 0.710241753413207
837 837_0 -1.65400623546689
837 837_1 -1.70034489565884
838 838_0 0.581756033151156
838 838_1 0.531137113605034
839 839_0 -3.21717526653888
839 839_1 -3.11944253594705
84 84_0 -1.16037365121529
84 84_1 -1.23043951792721
840 840_0 0.00400442562326145
840 840_1 -0.658122221388766
841 841_0 -2.05344683204828
841 841_1 -3.08920703077744
842 842_0 -0.531241866543953
842 842_1 -0.43298385586573
843 843_0 0.0160410947884839
843 843_1 -0.0127360063603291
844 844_0 -0.0586934571865313
844 844_1 -0.447687657543568
845 845_0 -0.598436103822743
845 845_1 0.0524550585994308
846 846_0 -1.22759317831361
846 846_1 -0.00178128405462993
847 847_0 -1.51000782624494
847 847_1 -2.51027691810334
848 848_0 -1.19393841723047
848 848_1 -1.82438365026805
849 849_0 -1.52144477304705
849 849_1 -1.98293821666043
85 85_0 -0.233671388687192
85 85_1 -1.15040538225192
850 850_0 -0.544573088620181
850 850_1 -1.65989861346174
851 851_0 -0.751766553666116
851 851_1 -0.0313619531585383
852 852_0 -0.402568350195175
852 852_1 -0.723494525269156
853 853_0 -1.7611358230343
853 853_1 -0.139435119697884
854 854_0 -1.15198506231071
854 854_1 0.715892364940826
855 855_0 -2.21750188821616
855 855_1 -1.49046864746806
856 856_0 0.00608794707005797
856 856_1 0.692327671241186
857 857_0 -2.1836780305108
857 857_1 -1.44187364681852
858 858_0 0.155800672169122
858 858_1 1.02158366007975
859 859_0 -2.3856160038096
859 859_1 -2.3992838452335
86 86_0 -0.650471748161985
86 86_1 -1.85040314804784
860 860_0 -1.28915131168632
860 860_1 -1.65179908550567
861 861_0 -1.45447616562632
861 861_1 -0.528888291602043
862 862_0 -1.31966457519844
862 862_1 -0.364878043993323
863 863_0 0.288029130559491
863 863_1 -0.14485076183212
864 864_0 -1.94307627564763
864 864_1 -2.89486682736394
865 865_0 -0.99645739418293
865 865_1 -1.07211884304684
866 866_0 -1.3183355597288
866 866_1 -1.18356657463427
867 867_0 0.0713868929243515
867 867_1 -1.03754816173117
868 868_0 -1.05510901905348
868 868_1 -0.949709726234782
869 869_0 -1.28449354655553
869 869_1 -0.225573536164838
87 87_0 -2.06648319274697
87 87_1 -1.80796239692469
870 870_0 0.554847623940203
870 870_1 -0.97241276004826
871 871_0 -3.03241773797802
871 871_1 -3.17781234418459
872 872_0 -1.08797494097546
872 872_1 -0.556780588667429
873 873_0 -3.03745575024766
873 873_1 -3.0602577632291
874 874_0 -1.95825576978596
874 874_1 -2.56760999471567
875 875_0 -1.66320122323754
875 875_1 -1.34898477312716
876 876_0 -1.26814500707569
876 876_1 -1.12764627341384
877 877_0 -0.759291023207581
877 877_1 -0.654485707548161
878 878_0 -1.97076014513335
878 878_1 -1.33090086586988
879 879_0 -0.479623371698156
879 879_1 2.06451826307672
88 88_0 0.581550135771532
88 88_1 0.598916758520953
880 880_0 -1.60344943120097
880 880_1 -1.2261463945872
881 881_0 -0.853570276711684
881 881_1 -0.687422199770129
882 882_0 -2.75749252906698
882 882_1 -2.78723565095602
883 883_0 -1.99684004001598
883 883_1 0.14873193249032
884 884_0 -0.999431411354295
884 884_1 -1.41924721959978
885 885_0 -0.599896735647171
885 885_1 -0.656046302442796
886 886_0 -1.40257648092275
886 886_1 -0.222190401849367
887 887_0 -2.1989367467329
887 887_1 -2.13407845016312
888 888_0 -0.739494627776973
888 888_1 -1.35260325507746
889 889_0 0.877899213418601
889 889_1 1.16267178717844
89 89_0 -1.52205661244608
89 89_1 -1.68203860870152
890 890_0 -0.629679757327925
890 890_1 -1.20908239636572
891 891_0 -0.911618237185851
891 891_1 -0.26435777857645
892 892_0 -1.67070173995491
892 892_1 -2.19149777401226
893 893_0 0.798026458361496
893 893_1 -0.75256768609418
894 894_0 -1.80941280285598
894 894_1 -1.52240024762706
895 895_0 -0.49244441795603
895 895_1 -2.10171643314885
896 896_0 -0.346879991389579
896 896_1 -0.984205534059913
897 897_0 -0.858286290611986
897 897_1 -0.705391526561555
898 898_0 -2.33320081924748
898 898_1 -2.00253005407456
899 899_0 -0.484175680346656
899 899_1 -0.775215665438947
9 9_0 0.0812882834301846
9 9_1 0.298669303422486
90 90_0 -1.83560193092038
90 90_1 -2.41211744649547
900 900_0 -1.11550922141699
900 900_1 -0.682523052029302
901 901_0 -0.668423256148713
901 901_1 -1.004520998941
902 902_0 -1.60355774174061
902 902_1 -0.130982072295782
903 903_0 -0.975728998830804
903 903_1 -1.14798190298112
904 904_0 -2.17889761638683
904 904_1 0.257652094965125
905 905_0 -0.27020115886637
905 905_1 0.195971802514107
906 906_0 -1.45408669379378
906 906_1 -1.33703277070262
907 907_0 -0.173731573242199
907 907_1 0.308454411976778
908 908_0 -1.17409173396293
908 908_1 -0.972361670289137
909 909_0 -0.160428265278744
909 909_1 -3.07494499020241
91 91_0 -1.14937541747764
91 91_1 -2.33158325197804
910 910_0 -1.29530861939578
910 910_1 -2.35843370262783
911 911_0 -1.32452477003783
911 911_1 -0.880818351607562
912 912_0 -0.747416014546801
912 912_1 -2.70699127763499
913 913_0 -1.56656813754547
913 913_1 -1.11876536955282
914 914_0 -1.7199700282525
914 914_1 -2.43805382553284
915 915_0 -1.98766747368265
915 915_1 -0.696963722393199
916 916_0 -0.460739814414059
916 916_1 -1.08004870384252
917 917_0 -1.08551727400333
917 917_1 -0.323519231670644
918 918_0 -2.95622043549997
918 918_1 -1.49864983098829
919 919_0 -0.871298420721918
919 919_1 -0.477728003752639
92 92_0 -0.441026075624224
92 92_1 -1.77043117534639
920 920_0 -0.879168767155333
920 920_1 -1.71051681132548
921 921_0 -0.48208025948126
921 921_1 0.648803620558733
922 922_0 -0.732643089578446
922 922_1 -0.208816261070073
923 923_0 -0.226946748578475
923 923_1 -0.0909394607273572
924 924_0 -2.09046816018569
924 924_1 -1.37029354211168
925 925_0 -0.836452395136988
925 925_1 -1.51840418551049
926 926_0 -2.285722145661
926 926_1 -2.85783358151021
927 927_0 -1.71820848609351
927 927_1 -0.850854628692165
928 928_0 -0.930676166900261
928 928_1 -0.208992480369789
929 929_0 -2.01028132235586
929 929_1 -1.61332056387688
93 93_0 -0.836423628022745
93 93_1 -2.58908092655401
930 930_0 -3.24484494368896
930 930_1 -2.05458628923466
931 931_0 0.150671554754722
931 931_1 0.542808279386279
932 932_0 0.0959354017584634
932 932_1 0.0121557021775232
933 933_0 0.465323401100931
933 933_1 -1.10105277457147
934 934_0 0.203760545990131
934 934_1 -0.00893819182774525
935 935_0 -3.81258695621813
935 935_1 -2.52916543146945
936 936_0 -0.672498992476713
936 936_1 -2.20542295238468
937 937_0 -0.067862550978272
937 937_1 -1.26789450811223
938 938_0 -1.72805698511434
938 938_1 -2.07383525752556
939 939_0 -1.83363667859082
939 939_1 -1.79414023383671
94 94_0 0.0396121859786448
94 94_1 0.472373257278431
940 940_0 -0.878353425652439
940 940_1 -0.975556413201019
941 941_0 -0.864451883631944
941 941_1 -0.863068599151366
942 942_0 -1.91626701185159
942 942_1 -0.457238525382205
943 943_0 0.201074307649824
943 943_1 0.139372282928929
944 944_0 -2.02589521750292
944 944_1 -1.96036313125048
945 945_0 -0.528071337249622
945 945_1 -1.59655947725849
946 946_0 -2.10898398244176
946 946_1 -0.697825748231572
947 947_0 -0.964259442516552
947 947_1 -1.80396699650547
948 948_0 -0.0725546934786168
948 948_1 -1.34960768131671
949 949_0 -0.646471019050978
949 949_1 -0.121615622993886
95 95_0 -1.41520718524188
95 95_1 -2.28515715200364
950 950_0 1.00359488393726
950 950_1 -0.459730878980371
951 951_0 -2.91612987492038
951 951_1 -1.70123491442757
952 952_0 -1.90549796511976
952 952_1 -0.497454591825802
953 953_0 -1.19614987874192
953 953_1 -1.34737812745698
954 954_0 -0.221555669575982
954 954_1 0.822281233730333
955 955_0 -2.89644647620351
955 955_1 -2.49746190514834
956 956_0 -2.09677121217426
956 956_1 -1.87265458403824
957 957_0 0.186575834402056
957 957_1 -0.139364874125877
958 958_0 -0.394194217609266
958 958_1 0.633645378564886
959 959_0 -1.67339008622562
959 959_1 -0.505780612010839
96 96_0 -0.644922621665379
96 96_1 -1.44609609781676
960 960_0 0.975523300529254
960 960_1 0.14521890616481
961 961_0 1.43698645390312
961 961_1 0.539607580600103
962 962_0 -1.18010355533244
962 962_1 -1.37693599650543
963 963_0 -2.13630791852259
963 963_1 -1.08511525767859
964 964_0 -0.526771813978157
964 964_1 0.0265737468751592
965 965_0 -0.869312233104385
965 965_1 1.43225950332126
966 966_0 -0.0102403053958789
966 966_1 -0.64540149114912
967 967_0 -0.123521553326959
967 967_1 -1.34517067373523
968 968_0 -0.43846132018287
968 968_1 0.434993844619556
969 969_0 -1.63921831748043
969 969_1 -2.24137975046978
97 97_0 -1.18084017238744
97 97_1 -0.927340367071195
970 970_0 -2.48027457813014
970 970_1 -2.07832675024254
971 971_0 -2.61405790228868
971 971_1 -1.44002417396685
972 972_0 -1.58547009821533
972 972_1 -0.467173861744479
973 973_0 -0.589808057944212
973 973_1 0.447300862943806
974 974_0 -3.79232878028993
974 974_1 -3.44938214068578
975 975_0 -1.83255241982826
975 975_1 -2.17781551069962
976 976_0 -0.24512676693472
976 976_1 -0.930173664733374
977 977_0 -1.43761585405439
977 977_1 -0.959831684274078
978 978_0 -0.164485370181531
978 978_1 0.498785301229573
979 979_0 -1.55452451457697
979 979_1 -0.200409101299188
98 98_0 -0.00907022890312861
98 98_1 -0.430786958718339
980 980_0 -2.53541706210948
980 980_1 -2.75999877186147
981 981_0 1.13604928735105
981 981_1 1.34796797268204
982 982_0 -0.0789221066448952
982 982_1 -0.511756900889892
983 983_0 -1.68651326659596
983 983_1 -2.74327683115103
984 984_0 -0.500315397841799
984 984_1 -2.17984529073949
985 985_0 -0.655737239878446
985 985_1 0.257005344694723
986 986_0 -1.16725516786198
986 986_1 -0.661550640834097
987 987_0 -1.05057879618474
987 987_1 -0.295271449694216
988 988_0 -1.66641301309661
988 988_1 -2.81253262911441
989 989_0 -1.18192091771749
989 989_1 -0.523060699903918
99 99_0 -1.35562029364557
99 99_1 -1.40489886691374
990 990_0 -1.11163088751195
990 990_1 -1.62637553282894
991 991_0 -1.56163597428055
991 991_1 -2.67395459150776
992 992_0 -2.04283468785917
992 992_1 -1.76868427988661
993 993_0 -1.9650373039337
993 993_1 -2.58821836978055
994 994_0 -0.400464579336177
994 994_1 0.573219235913118
995 995_0 -1.03467590787442
995 995_1 -1.00719625700644
996 996_0 -1.45400150954023
996 996_1 -0.746943707036752
997 997_0 -2.35809215441883
997 997_1 -2.47410795724119
998 998_0 -1.42383128314036
998 998_1 -0.437003898077362
999 999_0 -0.512482993828397
999 999_1 -0.446101489931838
